Rekapitulasi Penjualan Harian
5Espresso House Blends;;Espresso House Blends;20;Gram;80;80;100;20;;20;80;60;20; - ; - ;20;40;20; - ; - ;60; - ;40;60;20;100; - ;40;40;60;60;40;20; - ;20;1.100;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;600;600;750;150;;150;600;450;150; - ; - ;150;300;150; - ; - ;450; - ;300;450;150;750; - ;300;300;450;450;300;150; - ;150;8.250;;;;;;;;;;
5Macchiato;;Macchiato;25;Gram;100;100;125;25;;25;100;75;25; - ; - ;25;50;25; - ; - ;75; - ;50;75;25;125; - ;50;50;75;75;50;25; - ;25;1.375;;;;;;;;;;
5Caramel sauce;;Caramel sauce;25;Gram;100;100;125;25;;25;100;75;25; - ; - ;25;50;25; - ; - ;75; - ;50;75;25;125; - ;50;50;75;75;50;25; - ;25;1.375;;;;;;;;;;
5Vanilla Syrup;;Vanilla Syrup;15;Gram;60;60;75;15;;15;60;45;15; - ; - ;15;30;15; - ; - ;45; - ;30;45;15;75; - ;30;30;45;45;30;15; - ;15;825;;;;;;;;;;
5Es Batu;;Es Batu;55;Gram;220;220;275;55;;55;220;165;55; - ; - ;55;110;55; - ; - ;165; - ;110;165;55;275; - ;110;110;165;165;110;55; - ;55;3.025;;;;;;;;;;
;;Es Kopi Maharani;Qty Produksi;;3;3;3;1;2;2;1;5;2;3;2;3;1; - ;4; - ;3;3;1;2;5;3;4;3;3;1;3;1;1; - ;1;69;49;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;60;60;60;20;;40;20;100;40;60;40;60;20; - ;80; - ;60;60;20;40;100;60;80;60;60;20;60;20;20; - ;20;1.340;;;;;;;;;;
5Simple Syrup;;Simple Syrup;10;Gram;30;30;30;10;;20;10;50;20;30;20;30;10; - ;40; - ;30;30;10;20;50;30;40;30;30;10;30;10;10; - ;10;670;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;40;ml;120;120;120;40;;80;40;200;80;120;80;120;40; - ;160; - ;120;120;40;80;200;120;160;120;120;40;120;40;40; - ;40;2.680;;;;;;;;;;
5Elder Flower;;Elder Flower;25;Gram;75;75;75;25;;50;25;125;50;75;50;75;25; - ;100; - ;75;75;25;50;125;75;100;75;75;25;75;25;25; - ;25;1.675;;;;;;;;;;
5Jasmine Syrup;;Jasmine Syrup;7;Gram;21;21;21;7;;14;7;35;14;21;14;21;7; - ;28; - ;21;21;7;14;35;21;28;21;21;7;21;7;7; - ;7;469;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;180;180;180;60;;120;60;300;120;180;120;180;60; - ;240; - ;180;180;60;120;300;180;240;180;180;60;180;60;60; - ;60;4.020;;;;;;;;;;
5Dried fruit;;Dried fruit ;1;Pcs;3;3;3;1;;2;1;5;2;3;2;3;1; - ;4; - ;3;3;1;2;5;3;4;3;3;1;3;1;1; - ;1;67;;;;;;;;;;
;;Es Kopi Tropis;Qty Produksi;;2;3;4;1; - ;1;3;2;2;2;2;3;4; - ; - ; - ;2;2;3;3; - ;4; - ;3; - ;2;3;1; - ; - ;2;54;39;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;40;60;80;20;;20;60;40;40;40;40;60;80; - ; - ; - ;40;40;60;60; - ;80; - ;60; - ;40;60;20; - ; - ;40;1.080;;;;;;;;;;
5Simple Syrup;;Simple Syrup;10;Gram;20;30;40;10;;10;30;20;20;20;20;30;40; - ; - ; - ;20;20;30;30; - ;40; - ;30; - ;20;30;10; - ; - ;20;540;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;40;ml;80;120;160;40;;40;120;80;80;80;80;120;160; - ; - ; - ;80;80;120;120; - ;160; - ;120; - ;80;120;40; - ; - ;80;2.160;;;;;;;;;;
5Mint Syrup;;Mint Syrup;5;Gram;10;15;20;5;;5;15;10;10;10;10;15;20; - ; - ; - ;10;10;15;15; - ;20; - ;15; - ;10;15;5; - ; - ;10;270;;;;;;;;;;
5White Passion Syrup;;White Passion Syrup;25;Gram;50;75;100;25;;25;75;50;50;50;50;75;100; - ; - ; - ;50;50;75;75; - ;100; - ;75; - ;50;75;25; - ; - ;50;1.350;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;120;180;240;60;;60;180;120;120;120;120;180;240; - ; - ; - ;120;120;180;180; - ;240; - ;180; - ;120;180;60; - ; - ;120;3.240;;;;;;;;;;
5Dried fruit;;Dried fruit ;1;Pcs;2;3;4;1;;1;3;2;2;2;2;3;4; - ; - ; - ;2;2;3;3; - ;4; - ;3; - ;2;3;1; - ; - ;2;54;;;;;;;;;;
;;Mocha Coffee;Qty Produksi;;1;2;1;3; - ; - ; - ;1;2; - ;4; - ; - ;1; - ;1;2; - ;2; - ; - ;1;2; - ;3;1; - ; - ;1; - ;1;29;20;;;;;;;;;
5Espresso House Blends;;Espresso House Blends;20;Gram;20;40;20;60;; - ; - ;20;40; - ;80; - ; - ;20; - ;20;40; - ;40; - ; - ;20;40; - ;60;20; - ; - ;20; - ;20;580;;;;;;;;;;
5Simple Syrup;;Simple Syrup;25;Gram;25;50;25;75;; - ; - ;25;50; - ;100; - ; - ;25; - ;25;50; - ;50; - ; - ;25;50; - ;75;25; - ; - ;25; - ;25;725;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;150;300;150;450;; - ; - ;150;300; - ;600; - ; - ;150; - ;150;300; - ;300; - ; - ;150;300; - ;450;150; - ; - ;150; - ;150;4.350;;;;;;;;;;
5Sumatera Cokelat Powder;;Sumatera Cokelat Powder;13;Gram;13;26;13;39;; - ; - ;13;26; - ;52; - ; - ;13; - ;13;26; - ;26; - ; - ;13;26; - ;39;13; - ; - ;13; - ;13;377;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;60;120;60;180;; - ; - ;60;120; - ;240; - ; - ;60; - ;60;120; - ;120; - ; - ;60;120; - ;180;60; - ; - ;60; - ;60;1.740;;;;;;;;;;
;;Hot/Ice Americano;Qty Produksi;;10;12;9;9;8;8;8;5;21;12;13;6;8;8;10;16;14;5;8;8;4;9;8;15;11;7;6;8;8;6;4;284;202;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;200;240;180;180;;160;160;100;420;240;260;120;160;160;200;320;280;100;160;160;80;180;160;300;220;140;120;160;160;120;80;5.520;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;100;ml;1.000;1.200;900;900;;800;800;500;2.100;1.200;1.300;600;800;800;1.000;1.600;1.400;500;800;800;400;900;800;1.500;1.100;700;600;800;800;600;400;27.600;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram;1.200;1.440;1.080;1.080;;960;960;600;2.520;1.440;1.560;720;960;960;1.200;1.920;1.680;600;960;960;480;1.080;960;1.800;1.320;840;720;960;960;720;480;33.120;;;;;;;;;;
;;Hot/Ice Long Black;Qty Produksi;;4;2;6;1;1;2;1;1; - ;3;1;3;1; - ;1;2;1; - ;4;4; - ;6; - ;2;1; - ;2;3; - ;6;1;59;38;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;80;40;120;20;;40;20;20; - ;60;20;60;20; - ;20;40;20; - ;80;80; - ;120; - ;40;20; - ;40;60; - ;120;20;1.160;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;100;ml;400;200;600;100;;200;100;100; - ;300;100;300;100; - ;100;200;100; - ;400;400; - ;600; - ;200;100; - ;200;300; - ;600;100;5.800;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram;480;240;720;120;;240;120;120; - ;360;120;360;120; - ;120;240;120; - ;480;480; - ;720; - ;240;120; - ;240;360; - ;720;120;6.960;;;;;;;;;;
;;Ice Coffe Latte;Qty Produksi;; - ;2;4;2;1;2;1;2;2; - ;1;3;2; - ; - ;3;4;4;6;1;2;4; - ;2;3;1;2;3; - ;2; - ;59;42;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram; - ;40;80;40;;40;20;40;40; - ;20;60;40; - ; - ;60;80;80;120;20;40;80; - ;40;60;20;40;60; - ;40; - ;1.160;;;;;;;;;;
5Fresh Milk;;Fresh Milk;175;Gram; - ;350;700;350;;350;175;350;350; - ;175;525;350; - ; - ;525;700;700;1.050;175;350;700; - ;350;525;175;350;525; - ;350; - ;10.150;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram; - ;120;240;120;;120;60;120;120; - ;60;180;120; - ; - ;180;240;240;360;60;120;240; - ;120;180;60;120;180; - ;120; - ;3.480;;;;;;;;;;
;;Hot Latte;Qty Produksi;;2;1;1; - ; - ; - ;5;4;2;1; - ; - ; - ; - ;2;1;3;2;1;2;1;1;1;2;1;3; - ; - ; - ;1;1;38;28;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;40;20;20; - ;; - ;100;80;40;20; - ; - ; - ; - ;40;20;60;40;20;40;20;20;20;40;20;60; - ; - ; - ;20;20;760;;;;;;;;;;
5Fresh Milk;;Fresh Milk;170;Gram;340;170;170; - ;; - ;850;680;340;170; - ; - ; - ; - ;340;170;510;340;170;340;170;170;170;340;170;510; - ; - ; - ;170;170;6.460;;;;;;;;;;
;;Hot Cappucino;Qty Produksi;; - ;1; - ;2;2;3;1;4;8;1;3;2;3;1; - ;1;2;4; - ;2;1; - ;5;1;8;1;1;1;1;4;1;64;41;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram; - ;20; - ;40;;60;20;80;160;20;60;40;60;20; - ;20;40;80; - ;40;20; - ;100;20;160;20;20;20;20;80;20;1.240;;;;;;;;;;
5Fresh Milk;;Fresh Milk;170;Gram; - ;170; - ;340;;510;170;680;1.360;170;510;340;510;170; - ;170;340;680; - ;340;170; - ;850;170;1.360;170;170;170;170;680;170;10.540;;;;;;;;;;
;;V60 hot;Qty Produksi;; - ; - ; - ; - ;1; - ; - ;1; - ; - ; - ;1; - ; - ; - ; - ; - ;1; - ;1; - ; - ;1;1;4;4; - ;3;1;1; - ;20;5;;;;;;;;;
5Beans Reguler V60;;Beans Reguler V60;17;Gram; - ; - ; - ; - ;; - ; - ;17; - ; - ; - ;17; - ; - ; - ; - ; - ;17; - ;17; - ; - ;17;17;68;68; - ;51;17;17; - ;323;;;;;;;;;;
5Paper V60;;Paper V60;1;Pcs; - ; - ; - ; - ;; - ; - ;1; - ; - ; - ;1; - ; - ; - ; - ; - ;1; - ;1; - ; - ;1;1;4;4; - ;3;1;1; - ;19;;;;;;;;;;
5Air Mineral Cleo;;Air Mineral Cleo;250;ml; - ; - ; - ; - ;; - ; - ;250; - ; - ; - ;250; - ; - ; - ; - ; - ;250; - ;250; - ; - ;250;250;1.000;1.000; - ;750;250;250; - ;4.750;;;;;;;;;;
;;V60 Japanese;Qty Produksi;; - ; - ; - ;1; - ;3;1; - ;3; - ; - ; - ; - ; - ; - ; - ;1;1; - ;1;1; - ; - ; - ;2;3; - ;1;1;1; - ;20;12;;;;;;;;;
5Beans Reguler V60;;Beans Reguler V60;17;Gram; - ; - ; - ;17;;51;17; - ;51; - ; - ; - ; - ; - ; - ; - ;17;17; - ;17;17; - ; - ; - ;34;51; - ;17;17;17; - ;340;;;;;;;;;;
5Paper V60;;Paper V60;1;Pcs; - ; - ; - ;1;;3;1; - ;3; - ; - ; - ; - ; - ; - ; - ;1;1; - ;1;1; - ; - ; - ;2;3; - ;1;1;1; - ;20;;;;;;;;;;
5Air Mineral Cleo;;Air Mineral Cleo;200;ml; - ; - ; - ;200;;600;200; - ;600; - ; - ; - ; - ; - ; - ; - ;200;200; - ;200;200; - ; - ; - ;400;600; - ;200;200;200; - ;4.000;;;;;;;;;;
5Es Batu;;Es Batu;100;Gram; - ; - ; - ;100;;300;100; - ;300; - ; - ; - ; - ; - ; - ; - ;100;100; - ;100;100; - ; - ; - ;200;300; - ;100;100;100; - ;2.000;;;;;;;;;;
;;V60 Hot seasonal;Qty Produksi;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Beans Seasonal V60;;Beans Seasonal V60;15;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Paper V60;;Paper V60;1;Pcs; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Air Mineral Cleo;;Air Mineral Cleo;250;ml; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;V60 Hot Geisha;Qty Produksi;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Beans Geisha V60;;Beans Geisha V60;15;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Paper V60;;Paper V60;1;Pcs; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Air Mineral Cleo;;Air Mineral Cleo;250;ml; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Afogato;Qty Produksi;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;30;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Sulawesi Cokelat Powder;;Sulawesi Cokelat Powder;5;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Simple Syrup;;Simple Syrup;10;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Ice Cream Vanilla;;Ice Cream Vanilla;80;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Biscuit Lotus Biscoff;;Biscuit Lotus Biscoff;2;Pcs; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Caramel sauce;;Caramel sauce;10;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Vanila Latte Ice;Qty Produksi;;2; - ; - ; - ;1; - ;1; - ;1;1; - ;1; - ; - ;3; - ; - ;2;1; - ; - ; - ; - ; - ;2; - ; - ; - ;1; - ; - ;16;13;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;40; - ; - ; - ;; - ;20; - ;20;20; - ;20; - ; - ;60; - ; - ;40;20; - ; - ; - ; - ; - ;40; - ; - ; - ;20; - ; - ;300;;;;;;;;;;
5Fresh Milk;;Fresh Milk;175;Gram;350; - ; - ; - ;; - ;175; - ;175;175; - ;175; - ; - ;525; - ; - ;350;175; - ; - ; - ; - ; - ;350; - ; - ; - ;175; - ; - ;2.625;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;120; - ; - ; - ;; - ;60; - ;60;60; - ;60; - ; - ;180; - ; - ;120;60; - ; - ; - ; - ; - ;120; - ; - ; - ;60; - ; - ;900;;;;;;;;;;
5Vanilla Syrup;;Vanilla Syrup;20;Gram;40; - ; - ; - ;; - ;20; - ;20;20; - ;20; - ; - ;60; - ; - ;40;20; - ; - ; - ; - ; - ;40; - ; - ; - ;20; - ; - ;300;;;;;;;;;;
;;Cream Cheese Coffee;Qty Produksi;;4;5;3;3;3;1;8;3;6;3; - ;3;4; - ;2;3;2;3;1;2;2;3; - ;5;2;1;3;2;2; - ; - ;79;61;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;1;Pax;4;5;3;3;3;1;8;3;6;3; - ;3;4; - ;2;3;2;3;1;2;2;3; - ;5;2;1;3;2;2; - ; - ;79;;;;;;;;;;
5Whipping Cream;;Whipping Cream;30;Gram;120;150;90;90;90;30;240;90;180;90; - ;90;120; - ;60;90;60;90;30;60;60;90; - ;150;60;30;90;60;60; - ; - ;2.370;;;;;;;;;;
5Fresh Milk;;Fresh Milk;90;Gram;360;450;270;270;270;90;720;270;540;270; - ;270;360; - ;180;270;180;270;90;180;180;270; - ;450;180;90;270;180;180; - ; - ;7.110;;;;;;;;;;
5Oatmilk Outside;;Oatmilk Outside;50;Gram;200;250;150;150;150;50;400;150;300;150; - ;150;200; - ;100;150;100;150;50;100;100;150; - ;250;100;50;150;100;100; - ; - ;3.950;;;;;;;;;;
5Cream Cheese Syrup;;Cream Cheese Syrup;25;Gram;100;125;75;75;75;25;200;75;150;75; - ;75;100; - ;50;75;50;75;25;50;50;75; - ;125;50;25;75;50;50; - ; - ;1.975;;;;;;;;;;
;;Penjualan Harian Minuman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; - ;;;;;;;;;;
;;;;;12;40;20;17;17;21;20;26;44;28;27;31;23;15;26;25;23;26;18;14;11;16;11;23;41;21;16;32;13;22;7;686;484;;;;;;;;;
;;Sumatra Cokelat;Qty Produksi;;1;6;3;2;8;6;6;8;17;8;8;7;6;3;8;6;2;7;6;5;3; - ;1;4;15;6;2;10;4;5;3;176;126;-202;;;;;;;;
5Sumatera Cokelat Powder;;Sumatera Cokelat Powder;25;Gram;25;150;75;50;200;150;150;200;425;200;200;175;150;75;200;150;50;175;150;125;75; - ;25;100;375;150;50;250;100;125;75;4.400;;;;;;;;;;
5Simple Syrup;;Simple Syrup;20;Gram;20;120;60;40;160;120;120;160;340;160;160;140;120;60;160;120;40;140;120;100;60; - ;20;80;300;120;40;200;80;100;60;3.520;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;150;900;450;300;1.200;900;900;1.200;2.550;1.200;1.200;1.050;900;450;1.200;900;300;1.050;900;750;450; - ;150;600;2.250;900;300;1.500;600;750;450;26.400;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;60;360;180;120;480;360;360;480;1.020;480;480;420;360;180;480;360;120;420;360;300;180; - ;60;240;900;360;120;600;240;300;180;10.560;;;;;;;;;;
;;Rajamandala Cokelat;Qty Produksi;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;-50;;;;;;;;
5Rajamandala Cokelat Powder;;Rajamandala Cokelat Powder;25;Gram; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Simple Syrup;;Simple Syrup;20;Gram; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Sulawesi Cokelat;Qty Produksi;;1;7;1;2; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;11;11;;;;;;;;;
5Sulawesi Cokelat Powder;;Sulawesi Cokelat Powder;25;Gram;25;175;25;50; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;275;;;;;;;;;;
5Simple Syrup;;Simple Syrup;20;Gram;20;140;20;40; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;220;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;150;1.050;150;300; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;1.650;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;60;420;60;120; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;660;;;;;;;;;;
;;Matcha Latte;Qty Produksi;;1; - ; - ; - ; - ; - ; - ; - ; - ;2;7;7;4;4;5;7;6;3;2; - ;1; - ;3;2;13;7;5;7;4;4;1;95;49;;;;;;;;;
5Matcha Powder;;Matcha Powder;4;Gram;4; - ; - ; - ; - ; - ; - ; - ; - ;8;28;28;16;16;20;28;24;12;8; - ;4; - ;12;8;52;28;20;28;16;16;4;380;;;;;;;;;;
5Susu Kental Manis;;Susu Kental Manis;15;Gram;15; - ; - ; - ; - ; - ; - ; - ; - ;30;105;105;60;60;75;105;90;45;30; - ;15; - ;45;30;195;105;75;105;60;60;15;1.425;;;;;;;;;;
5Vanilla Syrup;;Vanilla Syrup;20;Gram;20; - ; - ; - ; - ; - ; - ; - ; - ;40;140;140;80;80;100;140;120;60;40; - ;20; - ;60;40;260;140;100;140;80;80;20;1.900;;;;;;;;;;
5Susu Tabung;;Susu Tabung;100;Gram;100; - ; - ; - ; - ; - ; - ; - ; - ;200;700;700;400;400;500;700;600;300;200; - ;100; - ;300;200;1.300;700;500;700;400;400;100;9.500;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;60; - ; - ; - ; - ; - ; - ; - ; - ;120;420;420;240;240;300;420;360;180;120; - ;60; - ;180;120;780;420;300;420;240;240;60;5.700;;;;;;;;;;
;;Taro Latte;Qty Produksi;;2;2;5;4;2;3; - ;1;7; - ; - ;2;2;1;3; - ; - ;2;1; - ;2;5;1; - ;1;3; - ; - ;1;2; - ;52;39;;;;;;;;;
5Taro Powder;;Taro Powder;30;Gram;60;60;150;120;60;90; - ;30;210; - ; - ;60;60;30;90; - ; - ;60;30; - ;60;150;30; - ;30;90; - ; - ;30;60; - ;1.560;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;300;300;750;600;300;450; - ;150;1.050; - ; - ;300;300;150;450; - ; - ;300;150; - ;300;750;150; - ;150;450; - ; - ;150;300; - ;7.800;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;120;120;300;240;120;180; - ;60;420; - ; - ;120;120;60;180; - ; - ;120;60; - ;120;300;60; - ;60;180; - ; - ;60;120; - ;3.120;;;;;;;;;;
;;Heavy Mango;Qty Produksi;;4;6;5;5; - ;2;6;4;4;6;3;6;4;1;3;8;10;4;4;5;2;5; - ;3;4; - ;2;5;3;3;1;118;92;;;;;;;;;
5Manggo Syrup;;Manggo Syrup;30;Gram;120;180;150;150; - ;60;180;120;120;180;90;180;120;30;90;240;300;120;120;150;60;150; - ;90;120; - ;60;150;90;90;30;3.540;;;;;;;;;;
5Gula Aren Cair;;Gula Aren Cair;15;Gram;60;90;75;75; - ;30;90;60;60;90;45;90;60;15;45;120;150;60;60;75;30;75; - ;45;60; - ;30;75;45;45;15;1.770;;;;;;;;;;
5Manggo popping;;Manggo popping;25;Gram;100;150;125;125; - ;50;150;100;100;150;75;150;100;25;75;200;250;100;100;125;50;125; - ;75;100; - ;50;125;75;75;25;2.950;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;600;900;750;750; - ;300;900;600;600;900;450;900;600;150;450;1.200;1.500;600;600;750;300;750; - ;450;600; - ;300;750;450;450;150;17.700;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;240;360;300;300; - ;120;360;240;240;360;180;360;240;60;180;480;600;240;240;300;120;300; - ;180;240; - ;120;300;180;180;60;7.080;;;;;;;;;;
;;Mango Tea;Qty Produksi;;2;8;4;1;2;1;6;9;6;6;4;3;2;3;3;3;3;4;2; - ; - ;4;4;6;3;2;4;4; - ;5;1;105;72;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;20;ml;40;160;80;20;40;20;120;180;120;120;80;60;40;60;60;60;60;80;40; - ; - ;80;80;120;60;40;80;80; - ;100;20;2.100;;;;;;;;;;
5Manggo Syrup;;Manggo Syrup;30;Gram;60;240;120;30;60;30;180;270;180;180;120;90;60;90;90;90;90;120;60; - ; - ;120;120;180;90;60;120;120; - ;150;30;3.150;;;;;;;;;;
5Gula Aren Cair;;Gula Aren Cair;15;Gram;30;120;60;15;30;15;90;135;90;90;60;45;30;45;45;45;45;60;30; - ; - ;60;60;90;45;30;60;60; - ;75;15;1.575;;;;;;;;;;
5Manggo popping;;Manggo popping;25;Gram;50;200;100;25;50;25;150;225;150;150;100;75;50;75;75;75;75;100;50; - ; - ;100;100;150;75;50;100;100; - ;125;25;2.625;;;;;;;;;;
5BlackTea Cair;;BlackTea Cair;60;Gram;120;480;240;60;120;60;360;540;360;360;240;180;120;180;180;180;180;240;120; - ; - ;240;240;360;180;120;240;240; - ;300;60;6.300;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram;240;960;480;120;240;120;720;1.080;720;720;480;360;240;360;360;360;360;480;240; - ; - ;480;480;720;360;240;480;480; - ;600;120;12.600;;;;;;;;;;
;;Yuzu Tea;Qty Produksi;; - ;7;1;2;5;9;2;2;8;3;4;5;5;3;2;1;2;6;3;4;3;1;2;8;2;3; - ;6;1;3; - ;103;77;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;20;ml; - ;140;20;40;100;180;40;40;160;60;80;100;100;60;40;20;40;120;60;80;60;20;40;160;40;60; - ;120;20;60; - ;2.060;;;;;;;;;;
5Mint Syrup;;Mint Syrup;5;Gram; - ;35;5;10;25;45;10;10;40;15;20;25;25;15;10;5;10;30;15;20;15;5;10;40;10;15; - ;30;5;15; - ;515;;;;;;;;;;
